ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code
aerr1238,Aer,Eurasia,25.254,69.029,aerr1238,aeq
afad1236,Afade,Africa,12.0551,14.6343,afad1236,aal
afar1241,Afar,Africa,12.2281,41.8083,afar1241,aar
afik1238,Afikpo,Africa,,,afik1238,
afit1238,Afitti,Africa,12.446,30.7611,afit1238,aft
afri1274,Afrikaans,Africa,-22.0,30.0,afri1274,afr
afta1234,Aftari,Eurasia,35.36,53.7,afta1234,
agar1252,Agarabi,Papunesia,-6.20604,145.917,agar1252,agd
agat1236,Agatu,Africa,7.97915,7.71639,agat1236,agc
agav1236,Agavotaguerra,South America,-13.29849,-53.43936,agav1236,avo
aghe1239,Aghem,Africa,6.38956,10.0807,aghe1239,agq
aghu1253,Aghul,Eurasia,41.9242,47.5843,aghu1253,agx
aghu1254,Aghu Tharnggalu,Australia,-13.735,142.426,aghu1254,ggr
aghu1255,Aghu,Papunesia,-6.34674,140.043,aghu1255,ahh
aghu1256,Aghu Tharnggalu (Retired),Australia,-15.0,144.0,aghu1256,gtu
aghw1237,Aghwan,Eurasia,40.374444,47.126667,aghw1237,xag
agii1245,Agi,Papunesia,-3.49104,142.387,agii1245,aif
agob1244,Agob-Ende-Kawam,Papunesia,-9.08521,142.532,agob1244,kit
agob1245,Agöb,Papunesia,,,agob1245,
agoi1246,Robambami,Africa,5.87953,8.21629,agoi1246,ibm
agta1234,Agta-Pahanan,Papunesia,17.0538,122.2802,agta1234,apf
agua1252,Aguacateco,North America,15.3307,-91.3153,agua1252,agu
agua1253,Aguaruna,South America,-5.30044,-77.9218,agua1253,agr
aguf1237,Agufi,Papunesia,,,aguf1237,
agul1244,Central Agul,Eurasia,,,agul1244,
agun1238,Aguna,Africa,7.49256,1.74452,agun1238,aug
agus1235,Agusan Manobo,Papunesia,8.62731,125.742,agus1235,msm
agut1237,Agutaynen,Papunesia,10.5328,119.655,agut1237,agn
aguu1242,Agu (Ewe),Africa,,,aguu1242,
agwa1247,Agwagwune,Africa,5.81055,8.03166,agwa1247,yay
ahan1243,Ahanta,Africa,4.85147,-1.94657,ahan1243,aha
ahan1244,Àhàn,Africa,7.44139,6.00896,ahan1244,ahn
ahea1235,Aheave,Papunesia,,,ahea1235,
aher1237,Aheri Gondi,Eurasia,19.4163,80.0058,aher1237,esg
aheu1239,Thavung,Eurasia,17.7655,104.229,aheu1239,thm
ahin1234,Ahin-Kayapa Kalanguya,Papunesia,16.321,120.90003,ahin1234,kak
ahir1243,Ahirani,Eurasia,21.552,73.685,ahir1243,ahr
ahom1240,Ahom,Eurasia,27.2778,88.464,ahom1240,aho
ahte1237,Ahtena,North America,61.7068,-144.889,ahte1237,aht
ahwa1235,Ndunic,Africa,9.17635,8.56205,ahwa1235,nfd
aich1238,Ai-Cham,Eurasia,25.4908,107.844,aich1238,aih
aigh1235,Aighon,Papunesia,-5.99488,150.272,aigh1235,aix
aika1237,Aikanã,South America,-12.6695,-60.5353,aika1237,tba
aikl1237,Aiklep,Papunesia,-6.23575,149.571,aikl1237,mwg
aime1238,Aimele,Papunesia,-6.68656,142.656,aime1238,ail
aimo1244,Aimol,Eurasia,24.6437,94.3556,aimo1244,aim
ainb1238,Ainbai,Papunesia,-3.09214,141.149,ainb1238,aic
ainu1240,Hokkaido Ainu,Eurasia,43.633654,142.46167,ainu1240,ain
ainu1251,Ainu (China),Eurasia,39.2714,76.4209,ainu1251,aib
ainu1252,Ainu,,,,ainu1252,
aiom1240,Aiome,Papunesia,-5.13467,144.765,aiom1240,aki
airo1242,Airoran,Papunesia,-1.8522,138.158,airo1242,air
aisi1234,Aisian,,,,aisi1234,
aito1238,Aiton,Eurasia,26.5145,92.3169,aito1238,aio
ajab1235,Aja (Benin),Africa,7.06634,1.64992,ajab1235,ajg
ajam1240,Ajam,Papunesia,,,ajam1240,
ajas1235,Aja (South Sudan),Africa,8.58003,25.6122,ajas1235,aja
ajie1238,Ajië,Papunesia,-21.3029,165.468,ajie1238,aji
ajyi1238,Ajyíninka Apurucayali,South America,-9.82364,-74.61947,ajyi1238,cpc
akaa1242,Aka,Africa,11.2101,33.6524,akaa1242,soh
akab1248,Akabo,Eurasia,12.3629,92.8011,akab1248,akm
akab1249,Akabea,Eurasia,12.3782,92.7818,akab1249,abj
akac1240,Akacari,Eurasia,13.49086,92.94855,akac1240,aci
akaj1239,Akajeru,Eurasia,13.1525,92.9504,akaj1239,akj
akak1251,Akakora,Eurasia,12.0944,92.7466,akak1251,ack
akak1252,Akakede,Eurasia,12.8494,92.8227,akak1252,akx
akak1253,Akakol,Eurasia,12.73253,92.78661,akak1253,aky
akan1250,Akan,Africa,6.34756,-1.33254,akan1250,aka
akar1243,Akarbale,Eurasia,12.6663,92.8278,akar1243,acl
akas1242,Akaselem,Africa,8.8858,1.37035,akas1242,aks
akaw1239,Akawaio-Ingariko,South America,6.16277,-60.862,akaw1239,ake
akeb1238,Akebu,Africa,7.78365,0.77668,akeb1238,keu
akee1238,Akye,Africa,8.59543,8.75768,akee1238,aik
akei1237,Akei,Papunesia,-15.6377,166.767,akei1237,tsr
akeu1235,Akeu,Eurasia,22.1959,101.0823,akeu1235,aeu
akha1245,Akha,Eurasia,21.2309,100.964,akha1245,ahk
akhv1239,Northern Akhvakh,Eurasia,42.4003,46.3037,akhv1239,akv
akim1239,Akimel O'odham,North America,,,akim1239,
akit1240,Akita,Eurasia,,,akit1240,
akka1237,Akkala Saami,Eurasia,67.8625,32.4046,akka1237,sia
akka1240,Akkadian,Eurasia,33.1,44.1,akka1240,akk
akkk1240,Ak,Papunesia,-3.57026,141.784,akkk1240,akq
akla1240,Aklanon,Papunesia,11.55432,122.35413,akla1240,akl
akla1241,Kailibo Aklanon,Papunesia,11.5543,122.354,akla1241,
akol1237,Akolet,Papunesia,-6.22711,150.182,akol1237,akt
akoo1247,Ako,Eurasia,,,akoo1247,
akoo1248,Akoose,Africa,4.9243,9.65522,akoo1248,bss
akoy1238,Akoye,Papunesia,-7.66067,145.669,akoy1238,miw
akpe1248,Akpes,Africa,7.50256,5.95559,akpe1248,ibe
akru1241,Chini,Papunesia,-4.88687,144.821,akru1241,afi
akum1238,Akum,Africa,6.85716,9.96261,akum1238,aku
akun1241,Akuntsu,South America,-12.8322,-60.9716,akun1241,aqz
akur1238,Akurio,South America,3.19607,-55.6294,akur1238,ako
akwa1248,Akwa,Africa,-0.39897,15.4623,akwa1248,akw
akye1239,Akyem Bosome,Africa,,,akye1239,
alab1237,Alabama,North America,30.76738,-94.62848,alab1237,akz
alab1246,Alabat Island Agta,Papunesia,14.1217,122.014,alab1246,dul
alab1254,Alaba-K'abeena,Africa,7.39014,38.1732,alab1254,alw
alab1256,Alabugat Tatar,Eurasia,43.59,46.66,alab1256,
alac1244,Alacatlatzala Mixtec,North America,17.25,-98.58,alac1244,mim
alag1242,Alago,Africa,8.34986,8.52085,alag1242,ala
alag1248,Alagwa,Africa,-4.64148,35.7231,alag1248,wbj
alak1253,Alak,Eurasia,15.5565,106.597,alak1253,alk
alam1246,Alamblak,Papunesia,-4.66307,143.316,alam1246,amp
alan1249,Alangan,Papunesia,13.0982,121.022,alan1249,alj
alas1253,Alasai,Eurasia,,,alas1253,
alaw1244,Alawa,Australia,-15.5458,134.282,alaw1244,alh
alba1267,Albanian,Eurasia,,,alba1267,sqi
alba1269,Inland-Buhi-Daraga Bikol,Papunesia,13.1989,123.49,alba1269,bhk
alba1270,Albany River Ojibwa,North America,,,alba1270,
alco1235,Alcozauca Mixtec,North America,17.3687,-98.3969,alco1235,xta
aleg1238,Alege,Africa,6.59423,9.00394,aleg1238,alf
alek1238,Alekano,Papunesia,-6.03901,145.387,alek1238,gah
alem1243,Alemannic,,,,alem1243,
aleu1260,Aleut,North America,52.1228,-174.29,aleu1260,ale
alge1239,Algerian Arabic,Africa,35.4208,3.23033,alge1239,arq
alge1240,Algerian Saharan Arabic,Africa,20.8884,4.80626,alge1240,aao
algh1238,Algherese,Eurasia,40.56432,8.32867,algh1238,
algi1247,Algiers,Africa,,,algi1247,
algo1255,Algonquin,North America,47.3876,-77.5258,algo1255,alq
algo1257,Algonquian,,,,algo1257,
alii1240,Ali,Africa,4.60014,18.0352,alii1240,aiy
alin1238,Alingar,Eurasia,,,alin1238,
alip1234,Alipur Sign Language,Eurasia,16.843564,77.107525,alip1234,
alla1247,Allar,Eurasia,11.0803,76.6593,alla1247,all
alla1248,Alladian,Africa,5.22371,-4.42647,alla1248,ald
alle1238,Allentiac,South America,-33.480938,-68.096924,alle1238,
alng1239,Alngith,Australia,-12.5324,141.938,alng1239,aid
aloa1235,Aloápam Zapotec,North America,17.4137,-96.7438,aloa1235,zaq
alor1247,Alorese,Papunesia,-8.20382,124.264,alor1247,aol
alor1249,Alor-Pantar,,,,alor1249,
alor1252,Alor Malay,Papunesia,,,alor1252,
alsa1242,Al-Sayyid Bedouin Sign Language,Eurasia,31.284444,34.916111,alsa1242,syy
alse1251,Alsea-Yaquina,North America,44.408,-123.94,alse1251,aes
aluk1238,Alu Kurumba,Eurasia,11.3456,76.7995,aluk1238,xua
alum1246,Arum,Africa,9.01513,8.55956,alum1246,aab
alun1238,Alune,Papunesia,-3.11477,128.394,alun1238,alp
aluo1235,Aluo,Eurasia,26.0,102.0,aluo1235,yna
alur1250,Alur,Africa,2.36213,31.0016,alur1250,alz
alut1245,Alutor,Eurasia,60.3844,165.653,alut1245,alr
aluu1243,Alu,Papunesia,,,aluu1243,
alvi1241,Alviri-Vidari,Eurasia,35.0075,50.3794,alvi1241,avd
alya1239,Alyawarr,Australia,-21.0427,136.835,alya1239,aly
amah1245,Amahai,Papunesia,-3.32028,128.939,amah1245,amq
amah1246,Amahuaca,South America,-10.2012,-72.3208,amah1246,amc
amai1246,Amaimon,Papunesia,-5.18742,145.368,amai1246,ali
amal1242,Amal,Papunesia,-4.04517,141.995,amal1242,aad
amam1246,Amam,Papunesia,-7.9,146.92,amam1246,
aman1265,Amanab,Papunesia,-3.51516,141.178,aman1265,amn
aman1266,Amanayé,South America,-3.79772,-48.6613,aman1266,ama
amap1240,Ama (Papua New Guinea),Papunesia,-4.20192,141.658,amap1240,amm
amar1271,Amurdak,Australia,-11.9876,132.878,amar1271,amg
amar1272,Amara,Papunesia,-5.55778,148.68,amar1272,aie
amar1273,Amarasi,Papunesia,-10.21751,123.96373,amar1273,aaz
amar1274,Amarakaeri,South America,-12.4931,-70.5533,amar1274,amr
amar1281,Amara (Beja),Africa,,,amar1281,
amas1236,Ama (Sudan),Africa,12.0993,29.4332,amas1236,nyi
amat1238,Amatlán Zapotec,North America,16.2707,-96.4003,amat1238,zpo
amba1263,Amba (Uganda),Africa,0.81206,30.0014,amba1263,rwm
amba1265,Ambai,Papunesia,-1.88126,136.526,amba1265,amk
amba1266,Amba (Solomon Islands),Papunesia,-11.2958,166.498,amba1266,utp
amba1268,Ambasi,Papunesia,,,amba1268,
amba1269,Ambakich,Papunesia,-4.23181,144.285,amba1269,aew
amba1270,Ambae,,,,amba1270,
ambe1246,Ambermo,Papunesia,-1.763355,137.903651,ambe1246,
ambe1247,Ambele,Africa,5.94043,9.62028,ambe1247,ael
ambe1248,Ambelau,Papunesia,-3.85919,127.196,ambe1248,amv
ambl1237,Amblong,Papunesia,-15.5169,166.95,ambl1237,alm
ambo1250,Ambonese Malay,Papunesia,-3.71342,128.184,ambo1250,abs
ambo1252,Ambo-Pasco Quechua,South America,-10.5138,-76.1135,ambo1252,qva
ambo1255,Ambon Malay,Papunesia,,,ambo1255,
ambu1247,Ambulas,Papunesia,-3.7801,143.059,ambu1247,abt
amda1238,Amdang,Africa,14.7528,20.8912,amda1238,amj
amdo1237,Amdo Tibetan,Eurasia,34.5177,100.485,amdo1237,adx
amel1241,Amele,Papunesia,-5.29126,145.687,amel1241,aey
amer1248,American Sign Language,North America,33.8117,-81.6121,amer1248,ase
amer1254,Latin American Spanish,Eurasia,,,amer1254,
amga1235,Amganad Ifugao,Papunesia,16.9016,121.042,amga1235,ifa
amha1245,Amharic,Africa,11.708182,39.543456,amha1245,amh
amii1238,Ami,Australia,-13.5573,130.04,amii1238,amy
amis1246,Amis,Papunesia,23.0917,121.348,amis1246,ami
amol1235,Mol,Papunesia,-3.46843,142.532,amol1235,alx
amol1236,Amoltepec Mixtec,North America,16.6521,-97.4518,amol1236,mbz
amoo1242,Amo,Africa,10.3229,8.65405,amoo1242,amo
ampa1238,Ampari Dogon,Africa,14.15,-3.55,ampa1238,aqd
ampa1239,Ampanang,Papunesia,-0.79259,116.349,ampa1239,apg
ampa1240,Ampana-Togian,Papunesia,,,ampa1240,
ampi1237,Ampibabo,Papunesia,-0.5,120.0,ampi1237,
amri1238,Amri Karbi,Eurasia,26.024,91.482,amri1238,ajz
amto1250,Amto,Papunesia,-4.12165,141.339,amto1250,amt
amun1246,Amundava,South America,-9.04023,-62.3064,amun1246,adw
anaa1238,Anaang,Africa,4.94832,7.57969,anaa1238,anw
anak1240,Anakalangu,Papunesia,-9.63425,119.605,anak1240,akg
anal1239,Anal,Eurasia,24.0506,94.2806,anal1239,anm
anam1247,Anam,Papunesia,-4.68869,145.051,anam1247,pda
anam1248,Anamuxra,Papunesia,-4.63762,144.991,anam1248,imi
anam1249,Anambé,South America,-2.71119,-49.303,anam1249,aan
anam1251,Anambe of Ehrenreich,South America,,,anam1251,
anat1248,Ana Tinga Dogon,Africa,14.6669,-3.1168,anat1248,dti
anat1259,Anatolian Turkish,Eurasia,39.87,32.87,anat1259,
anau1243,Anauyá,South America,1.480584,-65.413237,anau1243,
anch1238,Anchix,Eurasia,,,anch1238,
anci1242,Ionic-Attic Ancient Greek,Eurasia,39.8155,21.9129,anci1242,grc
anci1244,Ancient Hebrew,Eurasia,31.7761,35.1725,anci1244,hbo
anci1245,Ancient North Arabian,Eurasia,29.044,39.776,anci1245,xna
ancu1238,Ancux,Eurasia,,,ancu1238,
anda1280,Andaman Creole Hindi,Eurasia,11.676,92.738,anda1280,hca
anda1281,Andalal-Gxdatl,Eurasia,,,anda1281,
anda1282,Andadjin,Australia,-16.531222,127.693718,anda1282,ajn
anda1283,Andai,Papunesia,-4.96449,143.637,anda1283,afd
anda1284,Andarum,Papunesia,-4.48734,144.767,anda1284,aod
anda1286,Andaqui,South America,2.74999,-76.0,anda1286,ana
anda1287,Andalusian Arabic,Eurasia,36.54,-5.2,anda1287,xaa
ande1247,Andegerebinha,Australia,-22.51278,137.3515,ande1247,adg
andi1255,Andi,Eurasia,42.8078,46.2919,andi1255,ani
andi1257,Andio,Papunesia,-0.88368,123.174,andi1257,bzb
ando1255,Andoa,South America,-3.29664,-76.6056,ando1255,anb
ando1256,Andoque,South America,-0.53751,-72.0869,ando1256,ano
andr1248,Andra-Hus,Papunesia,-2.05894,147.085,andr1248,anx
anei1239,Aneityum,Papunesia,-20.1864,169.825,anei1239,aty
anem1248,Aneme Wake,Papunesia,-9.75911,148.479,anem1248,aby
anem1249,Anem,Papunesia,-5.54836,148.993,anem1249,anz
anfi1235,Anfillo,Africa,8.568,34.647,anfi1235,myo
anga1287,Angami-Chokri,,,,anga1287,
anga1288,Angami Naga,Eurasia,25.6841,93.8668,anga1288,njm
anga1290,Angaataha,Papunesia,-7.15012,146.352,anga1290,agm
anga1292,Angal Heneng,Papunesia,-6.13347,143.478,anga1292,akh
anga1293,Angal,Papunesia,-6.0127,143.592,anga1293,age
anga1294,Angal Enen,Papunesia,-6.23296,143.583,anga1294,aoe
anga1314,Angal Mendi,,,,anga1314,
anga1316,Angaité,South America,-22.85,-58.45,anga1316,aqt
angg1238,Angkamuthi,Australia,-11.443,142.242,angg1238,avm
angg1239,Angguruk Yali,Papunesia,-4.0836,139.457,angg1239,yli
angi1238,Angika,Eurasia,26.0047,85.534,angi1238,anp
angl1239,Archaic Angloromani,Eurasia,51.75,-2.56,angl1239,rme
angl1258,Anglo-Norman,Eurasia,,,angl1258,xno
angl1262,Anlo,Africa,,,angl1262,
ango1254,Angor,Papunesia,-3.7167,141.199,ango1254,agg
ango1255,Angoram,Papunesia,-4.07758,144.028,ango1255,aog
ango1257,Angosturas Tunebo,South America,6.54198,-71.9212,ango1257,tnd
ango1258,Angolar,Africa,0.11438,6.59486,ango1258,aoa
angu1242,Anguthimri,Australia,-12.395,141.755,angu1242,awg
anii1245,Anii,Africa,9.11127,1.60169,anii1245,blo
anii1246,//Ani,Africa,-19.0966,22.9088,anii1246,hnh
anim1239,Animere,Africa,7.60385,0.41962,anim1239,anf
anim1240,Anim,,,,anim1240,
anin1240,Anindilyakwa,Australia,-13.99904,136.6415,anin1240,aoi
anip1235,Ani Phowa,Eurasia,23.7,103.6,anip1235,ypn
anir1237,Warwar Feni,Papunesia,,,anir1237,hrw
aniw1237,Aniwa,Papunesia,,,aniw1237,
anja1238,Anjam,Papunesia,-5.45899,145.717,anja1238,boj
anka1246,Ankave,Papunesia,-7.19444,145.754,anka1246,aak
anma1239,Anmatyerre,Australia,-22.2853,133.286,anma1239,amx
anor1241,Anor,Papunesia,-4.98449,144.801,anor1241,anj
ansu1237,Ansus,Papunesia,-1.7543,135.866,ansu1237,and
anta1253,Antakarinya,Australia,-27.1152,134.838,anta1253,ant
anta1254,Anta,Papunesia,,,anta1254,
anta1255,Antankarana Malagasy,Africa,-13.2164,49.2402,anta1255,xmv
anta1259,Antaimoro,Africa,,,anta1259,
anti1245,Antigua and Barbuda Creole English,North America,17.068263,-61.821863,anti1245,aig
anti1246,Antioch,Eurasia,,,anti1246,
anua1242,Anuak,Africa,7.57714,34.0267,anua1242,anu
anuf1239,Anufo,Africa,10.2839,0.56021,anuf1239,cko
anuk1239,Anuki,Papunesia,-9.6692,149.822,anuk1239,aui
anus1237,Korur,Papunesia,-2.26271,139.502,anus1237,auq
anut1237,Anuta,Papunesia,-11.61,169.85,anut1237,aud
anuu1241,Anu-Hkongso,Eurasia,21.5,93.05,anuu1241,anl
anya1244,Anyang,Eurasia,,,anya1244,
anyi1244,Anyin Morofo,Africa,6.1627,-4.64232,anyi1244,mtb
anyi1245,Anyin,Africa,6.31781,-3.30532,anyi1245,any
aohe1237,Aoheng-Seputan,Papunesia,0.87404,114.127,aohe1237,pni
aona1235,Ao Naga,Eurasia,26.3241,94.3824,aona1235,njo
aore1237,Aore,Papunesia,-15.5753,167.166,aore1237,aor
aoua1234,A'ou,Eurasia,26.8,105.85,aoua1234,aou
apah1238,Apahapsili,Papunesia,,,apah1238,
apal1237,Apalachee,North America,30.118,-84.416,apal1237,xap
apal1255,Apalik,Papunesia,-6.29002,149.96,apal1255,apo
apal1256,Apali,Papunesia,-5.1727,145.023,apal1256,ena
apal1257,Apalaí,South America,1.49792,-54.7457,apal1257,apy
apas1235,Apasco-Apoala Mixtec,North America,17.6143,-97.0657,apas1235,mip
apat1240,Apatani,Eurasia,27.1933,93.7284,apat1240,apt
apia1248,Apiaká,South America,-7.84711,-57.91,apia1248,api
apin1244,Apinayé,South America,-6.10774,-47.6315,apin1244,apn
apma1240,Apma,Papunesia,-15.8559,168.189,apma1240,app
apma1241,Ap Ma,Papunesia,-4.35147,144.085,apma1241,kbx
apol1241,Apolo,South America,,,apol1241,
apol1242,Apolista,South America,-14.83,-68.66,apol1242,
appa1236,Appalachian English,Eurasia,,,appa1236,
apro1235,Aproumu Aizi,Africa,5.20273,-4.52192,apro1235,ahp
apuc1241,Apucikwar,Eurasia,12.241,92.7965,apuc1241,apq
apul1236,Apulia-Calabrian Greek,Eurasia,40.35,18.166667,apul1236,
apul1237,Apulian Greek,Eurasia,40.24882,18.28318,apul1237,
apur1252,Southern Pura,Papunesia,,,apur1252,
apur1253,Apurí,South America,,,apur1253,
apur1254,Apurinã,South America,-8.21692,-66.7714,apur1254,apu
aput1237,Aputai,Papunesia,-7.84732,126.496,aput1237,apx
arab1267,Arabana,Australia,-28.705,135.449,arab1267,ard
arab1268,Arabela,South America,-1.96126,-75.0612,arab1268,arl
arab1395,Arabic,,,,arab1395,
arag1245,Aragonese,Eurasia,42.4669,-0.00919,arag1245,arg
arai1239,Araicu,South America,-3.104315,-67.2052,arai1239,
arak1252,Araki,Papunesia,-15.632997,166.952542,arak1252,akr
aral1243,Aralle-Tabulahan,Papunesia,-2.78397,119.319,aral1243,atq
aram1253,Arammba,Papunesia,-8.29593,141.445,aram1253,stk
aram1259,Aramaic,,,,aram1259,
aran1237,Dombano,Papunesia,-2.08016,132.983,aran1237,jbj
aran1261,Aranadan,Eurasia,11.35252,75.79538,aran1261,aaf
aran1263,Upper Arrernte,,,,aran1263,
arao1248,Araona,South America,-12.4242,-67.7293,arao1248,aro
arap1274,Arapaho,North America,43.3879,-108.81,arap1274,arp
arap1275,Arapaso,South America,0.13727,-67.7282,arap1275,arj
arar1265,Arara-Shawanawa,South America,,,arar1265,
aras1241,Arasairi,South America,,,aras1241,
araw1272,Arawum,Papunesia,-5.52787,145.903,araw1272,awm
araw1273,Araweté,South America,-4.90246,-52.5001,araw1273,awt
araw1276,Lokono,South America,5.64295,-56.9243,araw1276,arw
araw1280,Arawa,Africa,,,araw1280,
araw1282,Arawan,,,,araw1282,
araz1236,Arazaire,South America,-13.25,-70.8,araz1236,
arbe1236,Arbëreshë Albanian,Eurasia,38.911,16.7164,arbe1236,aae
arbo1245,Arbore,Africa,4.92183,36.7986,arbo1245,arv
arch1244,Archi,Eurasia,42.3239,46.8267,arch1244,aqc
arch1246,Archaic Norrlandic,Eurasia,66.32,22.84,arch1246,
area1240,'Are'are,Papunesia,-9.20699,161.158,area1240,alu
areb1238,Areba,Australia,-16.63548,142.63107,areb1238,aea
aree1239,Are,Papunesia,-9.67147,149.999,aree1239,mwc
arem1240,Arem,Eurasia,17.7672,105.928,arem1240,aem
areq1237,Arequipa-La Unión Quechua,South America,-15.1806,-72.6333,areq1237,qxu
aret1240,Aret,Eurasia,,,aret1240,
arew1238,Arewa,Africa,,,arew1238,
arge1236,Argentine Sign Language,South America,-34.797,-59.1798,arge1236,aed
argo1244,Argobba,Africa,10.6596,39.756,argo1244,agj
argu1237,Arguni,Papunesia,-2.645798,132.5556,argu1237,agf
arha1237,Arhâ,Papunesia,-21.2866,165.273,arha1237,aqr
arho1237,Arhö,Papunesia,-21.3183,165.161,arho1237,aok
arhu1242,Arhuaco,South America,10.7018,-73.6363,arhu1242,arh
arib1240,Aribwaung,Papunesia,-6.65252,146.919,arib1240,ylu
arib1241,Aribwatsa,Papunesia,-6.72266,146.991,arib1241,laz
arif1239,Arifama-Miniafia,Papunesia,-9.15565,149.246,arif1239,aai
arig1246,Arigidi,Africa,7.56324,5.89556,arig1246,aqg
arig1248,Arigibi,Papunesia,,,arig1248,
arii1243,Ari,Papunesia,-7.95526,142.4,arii1243,aac
arik1262,Arikara,North America,45.0,-100.0,arik1262,ari
arik1264,Arikem,South America,-8.924,-63.742,arik1264,ait
arik1265,Arikapú,South America,-12.4878,-62.7261,arik1265,ark
arin1243,Arin,Eurasia,57.0,93.0,arin1243,xrn
arin1244,Aringa,Africa,3.56143,31.3071,arin1244,luc
arit1239,Arritinngithigh,Australia,-12.96,141.95,arit1239,rrt
ariz1237,Arizona Tewa,North America,35.836667,-110.381389,ariz1237,
arma1243,Arman,Eurasia,59.67099,150.13239,arma1243,
arom1237,Aromanian,Eurasia,40.616,21.2,arom1237,rup
arop1242,Arop-Sissano,Papunesia,-3.06984,142.12,arop1242,aps
arop1243,Arop-Lokep,Papunesia,-5.31671,147.103,arop1243,apr
arop1244,Arop,Papunesia,,,arop1244,
aros1241,Arosi,Papunesia,-10.2441,161.432,aros1241,aia
